sensor_key,distance_threshold,outlier_threshold,remove_intersections,Simulation Duration (seconds),Packet Attempts (Retransmission Included),Successful Transmission Count,Transmission Count,Failed Packet Attempts,Time Spent for Successful Transmissions (seconds),Sent Data Size (byte),Total Energy Consumption (J),Hardware Sleep Mode Energy Consumption (J),Hardware Awakening Mode Energy Consumption (J),Hardware Active Mode Energy Consumption (J),Hardware Collection Mode Energy Consumption (J),Hardware Shutdown Mode Energy Consumption (J),Lorawan Module Energy Consumption (J)
t4,4500.0,2.0,1.0,86400.0,658.0,224.0,273.0,434.0,16118.3,4255.0,48106.9,11.55,9.075,45261.2,2673.0,1.76,150.349
t5-2,4500.0,2.0,1.0,86400.0,653.0,355.0,383.0,298.0,29053.6,6744.0,48115.6,9.9,18.15,45256.2,2673.0,3.52,154.854
t7-2,4500.0,2.0,1.0,86400.0,655.0,178.0,230.0,477.0,14884.9,3381.0,48110.5,11.55,9.075,45261.2,2673.0,1.76,154.008
t8-2,4500.0,2.0,1.0,86400.0,658.0,187.0,238.0,471.0,18423.9,3552.0,48105.2,9.9,18.15,45256.2,2673.0,3.52,144.478
t9,4500.0,2.0,1.0,86400.0,659.0,348.0,378.0,311.0,27951.0,6611.0,48119.9,13.246,27.225,45239.1,2673.0,7.04,160.286
t10,4500.0,2.0,1.0,86400.0,658.0,459.0,474.0,199.0,34932.6,8720.0,48111.0,18.9679,27.225,45227.6,2673.0,7.04,157.113
t11-5,4500.0,2.0,1.0,86400.0,658.0,399.0,423.0,259.0,27177.4,7580.0,48107.1,14.3902,18.15,45245.0,2673.0,5.28,151.267
t13-2,4500.0,2.0,1.0,86400.0,659.0,109.0,169.0,550.0,13963.5,2070.0,48092.5,35.75,27.225,45194.1,2673.0,7.04,155.47
t13-3,4500.0,2.0,1.0,86400.0,658.0,416.0,438.0,242.0,28671.5,7903.0,48114.5,11.0,18.15,45251.8,2673.0,5.28,155.292
t13-4,4500.0,2.0,1.0,86400.0,659.0,255.0,295.0,404.0,23874.1,4844.0,48101.8,14.816,27.225,45235.9,2673.0,7.04,143.771
t15,4500.0,2.0,1.0,86400.0,658.0,239.0,280.0,419.0,22279.3,4540.0,48085.2,35.75,27.225,45194.1,2673.0,7.04,148.152
t16,4500.0,2.0,1.0,86400.0,658.0,282.0,324.0,376.0,19535.2,5357.0,48089.0,32.3084,36.3,45192.7,2673.0,8.8,145.905
m2,4500.0,2.0,1.0,86400.0,655.0,265.0,308.0,390.0,19709.9,5034.0,48109.9,11.275,18.15,45253.5,2673.0,3.52,150.508
m3,4500.0,2.0,1.0,86400.0,657.0,325.0,361.0,332.0,20159.0,6174.0,48114.4,12.0755,27.225,45241.4,2673.0,7.04,153.628
m5,4500.0,2.0,1.0,86400.0,652.0,222.0,269.0,430.0,17294.2,4217.0,48104.6,11.275,18.15,45253.5,2673.0,3.52,145.218
m6,4500.0,2.0,1.0,86400.0,660.0,151.0,209.0,509.0,13731.6,2868.0,48096.9,12.375,18.15,45249.1,2673.0,5.28,139.041
m8,4500.0,2.0,1.0,86400.0,658.0,428.0,446.0,230.0,33488.6,8131.0,48109.4,15.2308,27.225,45235.1,2673.0,7.04,151.773
m9,4500.0,2.0,1.0,86400.0,659.0,229.0,275.0,430.0,19135.0,4350.0,48107.3,18.5584,27.225,45228.4,2673.0,7.04,153.073
m11,4500.0,2.0,1.0,86400.0,658.0,376.0,404.0,282.0,26061.5,7143.0,48107.7,16.5,18.15,45240.8,2673.0,5.28,153.934
m13,4500.0,2.0,1.0,86400.0,659.0,340.0,372.0,319.0,26660.6,6459.0,48108.4,13.3254,18.15,45247.1,2673.0,5.28,151.495
m15,4500.0,2.0,1.0,86400.0,652.0,362.0,394.0,290.0,23040.7,6877.0,48114.7,11.275,18.15,45253.5,2673.0,3.52,155.331
m16,4500.0,2.0,1.0,86400.0,658.0,306.0,345.0,352.0,19470.6,5813.0,48107.2,17.3275,27.225,45230.9,2673.0,7.04,151.757
m7,4500.0,2.0,1.0,86400.0,650.0,369.0,395.0,281.0,23819.6,7010.0,48107.3,15.4,18.15,45245.2,2673.0,3.52,152.073
cc7,4500.0,2.0,1.0,86400.0,656.0,162.0,221.0,494.0,10861.1,3077.0,48103.3,11.55,9.075,45261.2,2673.0,1.76,146.787
cc6,4500.0,2.0,1.0,86400.0,659.0,467.0,483.0,192.0,35758.0,8872.0,48111.9,14.8358,27.225,45235.9,2673.0,7.04,153.872
cc3,4500.0,2.0,1.0,86400.0,656.0,112.0,175.0,544.0,8780.53,2127.0,48092.2,11.275,18.15,45253.5,2673.0,3.52,132.836
cc4,4500.0,2.0,1.0,86400.0,654.0,262.0,304.0,392.0,19260.9,4977.0,48103.8,12.65,18.15,45250.7,2673.0,3.52,145.765
ec5,4500.0,2.0,1.0,86400.0,655.0,181.0,228.0,474.0,22108.2,3438.0,48101.6,11.55,9.075,45261.2,2673.0,1.76,145.042
ec6,4500.0,2.0,1.0,86400.0,656.0,208.0,260.0,448.0,13247.2,3951.0,48106.1,9.9,18.15,45256.2,2673.0,3.52,145.308
ec7,4500.0,2.0,1.0,86400.0,658.0,333.0,366.0,325.0,24020.7,6326.0,48106.0,18.5232,27.225,45228.5,2673.0,7.04,151.738
t1-1,4500.0,2.0,1.0,86400.0,659.0,396.0,421.0,263.0,29103.4,7523.0,48115.0,12.051,18.15,45249.7,2673.0,5.28,156.838
t2-2,4500.0,2.0,1.0,86400.0,659.0,203.0,251.0,456.0,19164.6,3856.0,48100.4,13.75,18.15,45246.3,2673.0,5.28,143.937
t3-2,4500.0,2.0,1.0,86400.0,658.0,415.0,439.0,243.0,28290.4,7884.0,48097.3,32.0982,36.3,45193.1,2673.0,8.8,153.953
t2-3,4500.0,2.0,1.0,86400.0,658.0,329.0,362.0,329.0,22712.6,6250.0,48101.9,17.1925,27.225,45231.2,2673.0,7.04,146.271
cc5,4500.0,2.0,1.0,86400.0,653.0,285.0,325.0,368.0,18006.6,5414.0,48105.1,14.025,18.15,45248.0,2673.0,3.52,148.461
t12-1,8000.0,2.0,1.0,86400.0,656.0,270.0,308.0,386.0,20728.6,5129.0,48082.30000000001,35.4421,27.225000000000005,45194.69999999999,2673.0,7.04,144.879
ec8,8000.0,2.0,1.0,86400.0,653.0,123.0,184.0,530.0,10855.5,2336.0,48099.1,11.550000000000002,9.075,45261.19999999999,2673.0,1.76,142.515
t1-2,8000.0,2.0,1.0,86400.0,654.0,134.0,192.0,520.0,10575.7,2545.0,48105.19999999999,9.9,18.15,45256.19999999999,2673.0,3.52,144.412
t2-4,8000.0,2.0,1.0,86400.0,651.0,289.0,327.0,362.0,19906.6,5490.0,48107.5,11.275,18.15,45253.5,2673.0,3.52,148.089
t4,8000.0,2.0,1.0,86400.0,658.0,315.0,349.0,343.0,23676.0,5984.0,48100.1,24.2,18.15,45225.4,2673.0,5.28,154.101
t15,8000.0,2.0,1.0,86400.0,657.0,195.0,248.0,462.0,13557.0,3704.0,48103.4,11.550000000000002,9.075,45261.19999999999,2673.0,1.76,146.898
t16,8000.0,2.0,1.0,86400.0,656.0,266.0,306.0,390.0,20846.0,5053.0,48107.6,9.9,18.15,45256.19999999999,2673.0,3.52,146.86
m2,8000.0,2.0,1.0,86400.0,655.0,273.0,313.0,382.0,20571.0,5186.0,48106.80000000001,12.65,18.15,45250.69999999999,2673.0,3.52,148.775
m3,8000.0,2.0,1.0,86400.0,657.0,184.0,237.0,473.0,11768.0,3495.0,48090.9,32.5503,36.3,45192.19999999999,2673.0,8.8,148.027
m4,8000.0,2.0,1.0,86400.0,656.0,203.0,254.0,453.0,9921.24,3856.0,48096.19999999999,27.9806,36.3,45201.30000000001,2673.0,8.8,148.732
m5,8000.0,2.0,1.0,86400.0,656.0,313.0,347.0,343.0,20340.4,5946.0,48098.30000000001,30.691,36.3,45195.9,2673.0,8.8,153.598
m6,8000.0,2.0,1.0,86400.0,656.0,251.0,292.0,405.0,19965.3,4768.0,48108.1,9.9,18.15,45256.19999999999,2673.0,3.52,147.327
m15,8000.0,2.0,1.0,86400.0,656.0,327.0,363.0,329.0,18392.0,6212.0,48111.9,20.9436,36.3,45215.4,2673.0,8.8,157.429
m16,8000.0,2.0,1.0,86400.0,656.0,314.0,351.0,342.0,17977.8,5965.0,48093.30000000001,25.3,27.225000000000005,45215.0,2673.0,7.04,145.832
t13-1,8000.0,2.0,1.0,86400.0,657.0,111.0,177.0,546.0,4080.5500000000006,2108.0,48086.9,32.5246,36.3,45192.30000000001,2673.0,8.8,144.003
m7,8000.0,2.0,1.0,86400.0,656.0,336.0,364.0,320.0,30016.099999999995,6383.0,48112.19999999999,11.275,18.15,45253.5,2673.0,3.52,152.799
t12-3,8000.0,2.0,1.0,86400.0,658.0,416.0,439.0,242.0,29932.3,7903.0,48093.9,32.3771,36.3,45192.5,2673.0,8.8,150.856
cc8,8000.0,2.0,1.0,86400.0,655.0,195.0,243.0,460.0,18477.6,3704.0,48108.5,11.550000000000002,9.075,45261.19999999999,2673.0,1.76,151.916
cc7,8000.0,2.0,1.0,86400.0,653.0,271.0,307.0,382.0,24040.900000000005,5148.0,48106.5,9.9,18.15,45256.19999999999,2673.0,3.52,145.778
cc6,8000.0,2.0,1.0,86400.0,655.0,243.0,289.0,412.0,16634.6,4616.0,48101.69999999999,11.275,18.15,45253.5,2673.0,3.52,142.311
cc3,8000.0,2.0,1.0,86400.0,650.0,208.0,258.0,442.0,12039.1,3951.0,48104.69999999999,12.65,18.15,45250.69999999999,2673.0,3.52,146.717
cc4,8000.0,2.0,1.0,86400.0,654.0,248.0,291.0,406.0,20979.6,4711.0,48109.6,14.025,18.15,45248.0,2673.0,3.52,152.917
ec7,8000.0,2.0,1.0,86400.0,655.0,144.0,202.0,511.0,8908.24,2735.0,48100.6,18.15,18.15,45239.69999999999,2673.0,3.52,148.037
t1-1,8000.0,2.0,1.0,86400.0,657.0,215.0,267.0,442.0,10907.9,4084.0,48087.6,32.175,27.225000000000005,45201.19999999999,2673.0,7.04,146.956
t2-2,8000.0,2.0,1.0,86400.0,657.0,292.0,329.0,365.0,19358.5,5547.0,48089.1,33.55,27.225000000000005,45198.5,2673.0,7.04,149.856
cc9,8000.0,2.0,1.0,86400.0,655.0,259.0,299.0,396.0,24105.5,4920.0,48101.9,15.4,18.15,45245.19999999999,2673.0,3.52,146.649
t3-2,8000.0,2.0,1.0,86400.0,654.0,318.0,353.0,336.0,20667.7,6041.0,48098.4,22.274999999999995,18.15,45231.5,2673.0,3.52,149.958
t12-4,8000.0,2.0,1.0,86400.0,652.0,514.0,522.0,138.0,25809.3,9765.0,48101.6,22.704799999999995,18.15,45228.4,2673.0,5.28,154.087
t2-3,8000.0,2.0,1.0,86400.0,653.0,245.0,291.0,408.0,12658.5,4654.0,48093.0,23.100000000000005,18.15,45229.80000000001,2673.0,3.52,145.407
cc5,8000.0,2.0,1.0,86400.0,650.0,250.0,293.0,400.0,15206.4,4749.0,48100.5,16.775,18.15,45242.5,2673.0,3.52,146.58
ec3,8000.0,2.0,1.0,86400.0,657.0,200.0,248.0,457.0,17665.6,3799.0,48098.5,18.15,18.15,45239.69999999999,2673.0,3.52,146.022
ec2,8000.0,2.0,1.0,86400.0,658.0,248.0,295.0,410.0,14383.0,4711.0,48086.4,29.0822,27.225000000000005,45207.4,2673.0,7.04,142.64
t12-1,6500.0,0.0,1.0,86400.0,660.0,456.0,475.0,204.0,34931.9,8663.0,48115.2,10.4729,18.15,45252.9,2673.0,5.28,155.416
m1,6500.0,0.0,1.0,86400.0,643.0,625.0,625.0,18.0,9512.54,11874.0,48112.1,12.9078,18.15,45248.0,2673.0,5.28,154.795
m18,6500.0,0.0,1.0,86400.0,654.0,519.0,529.0,135.0,27858.8,9860.0,48118.6,12.5934,18.15,45248.6,2673.0,5.28,161.003
cc11,6500.0,0.0,1.0,86400.0,640.0,639.0,639.0,1.0,3801.42,12140.0,48092.3,35.5224,27.225,45194.5,2673.0,7.04,155.022
t8-2,6500.0,0.0,1.0,86400.0,661.0,248.0,294.0,413.0,22711.2,4711.0,48108.6,13.009,18.15,45247.8,2673.0,5.28,151.329
t9,6500.0,0.0,1.0,86400.0,657.0,245.0,292.0,412.0,15877.9,4654.0,48109.9,9.9,18.15,45256.2,2673.0,3.52,149.148
t10,6500.0,0.0,1.0,86400.0,653.0,294.0,330.0,359.0,21942.6,5585.0,48113.4,11.275,18.15,45253.5,2673.0,3.52,153.992
t11-5,6500.0,0.0,1.0,86400.0,657.0,163.0,219.0,494.0,12226.8,3096.0,48106.7,12.65,18.15,45250.7,2673.0,3.52,148.663
t12-2,6500.0,0.0,1.0,86400.0,654.0,233.0,278.0,421.0,21659.5,4426.0,48099.7,11.55,9.075,45261.2,2673.0,1.76,143.196
t12-5,6500.0,0.0,1.0,86400.0,657.0,257.0,300.0,400.0,16476.3,4882.0,48107.3,16.1391,27.225,45233.3,2673.0,7.04,150.596
t13-2,6500.0,0.0,1.0,86400.0,658.0,588.0,591.0,70.0,40008.2,11171.0,48096.3,35.5057,27.225,45194.5,2673.0,7.04,158.948
t15,6500.0,0.0,1.0,86400.0,660.0,398.0,426.0,262.0,29687.2,7561.0,48113.6,12.914,18.15,45248.0,2673.0,5.28,156.316
t16,6500.0,0.0,1.0,86400.0,658.0,417.0,438.0,241.0,29376.9,7922.0,48119.6,8.8457,27.225,45247.9,2673.0,7.04,155.659
t17,6500.0,0.0,1.0,86400.0,657.0,297.0,333.0,360.0,20519.1,5642.0,48098.3,29.2497,36.3,45198.8,2673.0,8.8,152.151
t18,6500.0,0.0,1.0,86400.0,660.0,322.0,356.0,338.0,29375.6,6117.0,48104.0,22.2776,27.225,45221.0,2673.0,7.04,153.421
m4,6500.0,0.0,1.0,86400.0,659.0,631.0,631.0,28.0,41606.8,11988.0,48115.2,12.9141,18.15,45248.0,2673.0,5.28,157.857
m10,6500.0,0.0,1.0,86400.0,660.0,472.0,486.0,188.0,40861.6,8967.0,48096.9,33.7666,27.225,45198.0,2673.0,7.04,157.836
m11,6500.0,0.0,1.0,86400.0,657.0,331.0,366.0,326.0,19121.9,6288.0,48103.6,16.5,18.15,45240.8,2673.0,5.28,149.848
m12,6500.0,0.0,1.0,86400.0,654.0,228.0,278.0,426.0,9430.98,4331.0,48104.9,16.775,18.15,45242.5,2673.0,3.52,151.041
m15,6500.0,0.0,1.0,86400.0,657.0,344.0,378.0,313.0,20911.3,6535.0,48099.8,32.4739,36.3,45192.4,2673.0,8.8,156.851
m16,6500.0,0.0,1.0,86400.0,657.0,502.0,515.0,155.0,30627.3,9537.0,48116.3,15.9741,27.225,45233.6,2673.0,7.04,159.415
t13-1,6500.0,0.0,1.0,86400.0,656.0,457.0,477.0,199.0,26038.9,8682.0,48098.7,32.3616,36.3,45192.6,2673.0,8.8,155.686
cc10,6500.0,0.0,1.0,86400.0,640.0,639.0,639.0,1.0,3789.42,12140.0,48091.6,35.5224,27.225,45194.5,2673.0,7.04,154.356
ec1,6500.0,0.0,1.0,86400.0,640.0,639.0,639.0,1.0,3846.42,12140.0,48094.8,35.5224,27.225,45194.5,2673.0,7.04,157.521
t8-1,6500.0,0.0,1.0,86400.0,645.0,627.0,627.0,18.0,14694.5,11912.0,48097.1,35.5771,27.225,45194.4,2673.0,7.04,159.861
t14-1,6500.0,0.0,1.0,86400.0,655.0,466.0,484.0,189.0,25390.5,8853.0,48103.4,27.7262,27.225,45210.1,2673.0,7.04,158.351
t12-3,6500.0,0.0,1.0,86400.0,658.0,586.0,591.0,72.0,36531.4,11133.0,48117.8,11.6348,18.15,45250.5,2673.0,5.28,159.197
cc7,6500.0,0.0,1.0,86400.0,661.0,629.0,629.0,32.0,45952.4,11950.0,48109.9,21.5852,27.225,45222.4,2673.0,7.04,158.685
cc2,6500.0,0.0,1.0,86400.0,659.0,368.0,397.0,291.0,29567.2,6991.0,48088.4,35.5414,27.225,45194.5,2673.0,7.04,151.129
t5-1,6500.0,0.0,1.0,86400.0,660.0,463.0,480.0,197.0,37591.0,8796.0,48095.4,34.9732,27.225,45195.6,2673.0,7.04,157.607
t11-4,6500.0,0.0,1.0,86400.0,654.0,517.0,527.0,137.0,29327.5,9822.0,48108.0,26.5119,27.225,45212.5,2673.0,7.04,161.678
t11-2,6500.0,0.0,1.0,86400.0,660.0,486.0,501.0,174.0,37466.2,9233.0,48110.4,12.6211,18.15,45248.6,2673.0,5.28,152.744
cc1,6500.0,0.0,1.0,86400.0,653.0,400.0,429.0,253.0,16630.7,7599.0,48110.8,9.9,18.15,45256.2,2673.0,3.52,150.056
t2-1,6500.0,0.0,1.0,86400.0,640.0,639.0,639.0,1.0,3810.42,12140.0,48092.8,35.5224,27.225,45194.5,2673.0,7.04,155.522
t12-4,6500.0,0.0,1.0,86400.0,658.0,568.0,573.0,90.0,38977.6,10791.0,48102.0,28.4983,27.225,45208.6,2673.0,7.04,157.669
t7-1,6500.0,0.0,1.0,86400.0,658.0,373.0,403.0,285.0,24511.6,7086.0,48107.1,28.1582,36.3,45201.0,2673.0,8.8,159.823
cc5,6500.0,0.0,1.0,86400.0,651.0,577.0,583.0,74.0,22436.1,10962.0,48116.7,10.4405,18.15,45252.9,2673.0,5.28,156.893
m17,6500.0,0.0,1.0,86400.0,657.0,432.0,455.0,225.0,26029.7,8207.0,48095.6,32.3882,36.3,45192.5,2673.0,8.8,152.596
t11-3,6500.0,0.0,1.0,86400.0,651.0,259.0,304.0,392.0,15125.8,4920.0,48110.1,9.9,18.15,45256.2,2673.0,3.52,149.323
t11-1,6500.0,0.0,1.0,86400.0,654.0,468.0,486.0,186.0,22369.8,8891.0,48101.0,28.2087,36.3,45200.9,2673.0,8.8,153.773
ec2,6500.0,0.0,1.0,86400.0,640.0,639.0,639.0,1.0,3842.42,12140.0,48094.6,35.5224,27.225,45194.5,2673.0,7.04,157.299
cc11,4000.0,2.0,0.0,86400.0,657.0,207.0,255.0,450.0,18944.4,3932.0,48103.2,11.55,9.075,45261.2,2673.0,1.76,146.652
ec8,4000.0,2.0,0.0,86400.0,652.0,217.0,264.0,435.0,16904.2,4122.0,48104.3,9.9,18.15,45256.2,2673.0,3.52,143.542
t2-4,4000.0,2.0,0.0,86400.0,652.0,198.0,250.0,454.0,13419.5,3761.0,48103.9,11.55,9.075,45261.2,2673.0,1.76,147.328
t3-1,4000.0,2.0,0.0,86400.0,651.0,170.0,226.0,481.0,10630.7,3229.0,48102.1,9.9,18.15,45256.2,2673.0,3.52,141.345
t5-2,4000.0,2.0,0.0,86400.0,655.0,266.0,304.0,389.0,23123.3,5053.0,48097.9,11.55,9.075,45261.2,2673.0,1.76,141.395
t8-2,4000.0,2.0,0.0,86400.0,658.0,290.0,328.0,368.0,22211.0,5509.0,48088.2,35.4069,27.225,45194.7,2673.0,7.04,150.758
t9,4000.0,2.0,0.0,86400.0,660.0,256.0,300.0,404.0,20910.8,4863.0,48108.1,11.0,18.15,45251.8,2673.0,5.28,148.876
t10,4000.0,2.0,0.0,86400.0,658.0,411.0,432.0,247.0,32493.3,7808.0,48099.5,23.925,27.225,45217.7,2673.0,7.04,150.651
t11-5,4000.0,2.0,0.0,86400.0,656.0,254.0,297.0,402.0,15309.2,4825.0,48089.2,29.279,36.3,45198.7,2673.0,8.8,143.048
t13-2,4000.0,2.0,0.0,86400.0,658.0,195.0,245.0,463.0,16305.9,3704.0,48092.9,28.6804,27.225,45208.2,2673.0,7.04,148.799
t13-3,4000.0,2.0,0.0,86400.0,656.0,364.0,390.0,292.0,28423.7,6915.0,48115.3,9.9,18.15,45256.2,2673.0,3.52,154.515
t13-4,4000.0,2.0,0.0,86400.0,657.0,374.0,403.0,283.0,25119.3,7105.0,48094.2,33.005,36.3,45191.3,2673.0,8.8,151.813
t15,4000.0,2.0,0.0,86400.0,652.0,181.0,230.0,471.0,17220.6,3438.0,48096.3,11.55,9.075,45261.2,2673.0,1.76,139.785
t16,4000.0,2.0,0.0,86400.0,650.0,221.0,271.0,429.0,13157.3,4198.0,48107.3,9.9,18.15,45256.2,2673.0,3.52,146.578
m2,4000.0,2.0,0.0,86400.0,657.0,246.0,292.0,411.0,15172.1,4673.0,48086.6,32.4612,36.3,45192.4,2673.0,8.8,143.625
m3,4000.0,2.0,0.0,86400.0,652.0,333.0,368.0,319.0,20022.8,6326.0,48104.3,12.65,18.15,45250.7,2673.0,3.52,146.268
m5,4000.0,2.0,0.0,86400.0,652.0,271.0,315.0,381.0,15056.0,5148.0,48107.3,11.275,18.15,45253.5,2673.0,3.52,147.896
m8,4000.0,2.0,0.0,86400.0,652.0,253.0,300.0,399.0,12606.7,4806.0,48107.8,9.9,18.15,45256.2,2673.0,3.52,147.07
m11,4000.0,2.0,0.0,86400.0,657.0,219.0,269.0,438.0,12172.0,4160.0,48092.8,26.675,27.225,45212.2,2673.0,7.04,146.676
m13,4000.0,2.0,0.0,86400.0,656.0,346.0,379.0,310.0,20121.9,6573.0,48093.9,32.6373,36.3,45192.0,2673.0,8.8,151.094
m15,4000.0,2.0,0.0,86400.0,655.0,342.0,377.0,313.0,20685.1,6497.0,48110.3,11.275,18.15,45253.5,2673.0,3.52,150.948
m16,4000.0,2.0,0.0,86400.0,655.0,351.0,382.0,304.0,23633.8,6668.0,48112.4,12.65,18.15,45250.7,2673.0,3.52,154.359
m7,4000.0,2.0,0.0,86400.0,657.0,283.0,324.0,374.0,18392.4,5376.0,48103.1,23.925,27.225,45217.7,2673.0,7.04,154.168
cc7,4000.0,2.0,0.0,86400.0,656.0,270.0,312.0,386.0,18998.5,5129.0,48111.7,11.55,9.075,45261.2,2673.0,1.76,155.212
cc6,4000.0,2.0,0.0,86400.0,658.0,456.0,474.0,202.0,32252.3,8663.0,48093.0,32.4097,36.3,45192.5,2673.0,8.8,149.979
cc3,4000.0,2.0,0.0,86400.0,656.0,191.0,241.0,465.0,18441.6,3628.0,48103.1,11.275,18.15,45253.5,2673.0,3.52,143.679
cc4,4000.0,2.0,0.0,86400.0,656.0,487.0,503.0,169.0,32273.6,9252.0,48114.3,12.65,18.15,45250.7,2673.0,3.52,156.269
ec7,4000.0,2.0,0.0,86400.0,653.0,356.0,387.0,297.0,23782.1,6763.0,48107.8,14.025,18.15,45248.0,2673.0,3.52,151.194
t2-2,4000.0,2.0,0.0,86400.0,654.0,165.0,219.0,489.0,13565.8,3134.0,48103.7,12.65,18.15,45250.7,2673.0,3.52,145.694
t3-2,4000.0,2.0,0.0,86400.0,651.0,325.0,360.0,326.0,20710.7,6174.0,48105.0,14.025,18.15,45248.0,2673.0,3.52,148.404
t2-3,4000.0,2.0,0.0,86400.0,656.0,296.0,333.0,360.0,20183.8,5623.0,48099.5,15.4,18.15,45245.2,2673.0,3.52,144.225
cc5,4000.0,2.0,0.0,86400.0,658.0,314.0,349.0,344.0,22853.5,5965.0,48093.6,32.2729,36.3,45192.8,2673.0,8.8,150.431
t12-1,10000.0,0.0,1.0,86400.0,658.0,272.0,315.0,386.0,21329.0,5167.0,48098.3,11.55,9.075,45261.2,2673.0,1.76,141.788
m1,10000.0,0.0,1.0,86400.0,649.0,488.0,501.0,161.0,18613.3,9271.0,48113.1,11.55,9.075,45261.2,2673.0,1.76,156.555
m18,10000.0,0.0,1.0,86400.0,640.0,639.0,639.0,1.0,3798.25,12140.0,48091.6,35.5224,27.225,45194.5,2673.0,7.04,154.356
ec8,10000.0,0.0,1.0,86400.0,661.0,264.0,309.0,397.0,22990.0,5015.0,48112.6,14.1154,18.15,45245.6,2673.0,5.28,156.44
t1-2,10000.0,0.0,1.0,86400.0,656.0,324.0,359.0,332.0,18946.5,6155.0,48097.3,32.4244,36.3,45192.5,2673.0,8.8,154.366
t12-2,10000.0,0.0,1.0,86400.0,656.0,414.0,439.0,242.0,24862.2,7865.0,48091.0,32.4883,27.225,45200.6,2673.0,7.04,150.629
t16,10000.0,0.0,1.0,86400.0,651.0,533.0,544.0,118.0,20682.4,10126.0,48090.6,35.6122,27.225,45194.3,2673.0,7.04,153.355
t17,10000.0,0.0,1.0,86400.0,644.0,390.0,419.0,254.0,11166.7,7409.0,48108.0,9.9,18.15,45256.2,2673.0,3.52,147.255
m2,10000.0,0.0,1.0,86400.0,654.0,333.0,368.0,321.0,19645.8,6326.0,48111.9,11.275,18.15,45253.5,2673.0,3.52,152.465
m3,10000.0,0.0,1.0,86400.0,652.0,228.0,275.0,424.0,13369.8,4331.0,48105.3,12.65,18.15,45250.7,2673.0,3.52,147.254
m4,10000.0,0.0,1.0,86400.0,656.0,221.0,273.0,435.0,8963.64,4198.0,48092.5,32.4861,36.3,45192.3,2673.0,8.8,149.595
m16,10000.0,0.0,1.0,86400.0,645.0,422.0,448.0,223.0,8217.72,8017.0,48109.9,11.275,18.15,45253.5,2673.0,3.52,150.518
t13-1,10000.0,0.0,1.0,86400.0,656.0,284.0,328.0,372.0,13422.2,5395.0,48086.1,32.4334,36.3,45192.4,2673.0,8.8,143.13
cc10,10000.0,0.0,1.0,86400.0,661.0,369.0,401.0,292.0,28439.4,7010.0,48113.1,12.65,9.075,45256.8,2673.0,3.52,158.129
ec1,10000.0,0.0,1.0,86400.0,660.0,526.0,539.0,134.0,36935.7,9993.0,48116.0,10.0509,18.15,45253.7,2673.0,5.28,155.808
t8-1,10000.0,0.0,1.0,86400.0,640.0,613.0,615.0,27.0,9045.72,11646.0,48114.6,11.55,9.075,45261.2,2673.0,1.76,158.085
t12-3,10000.0,0.0,1.0,86400.0,655.0,480.0,496.0,175.0,26785.7,9119.0,48099.0,31.8858,36.3,45193.5,2673.0,8.8,155.497
cc6,10000.0,0.0,1.0,86400.0,650.0,564.0,572.0,86.0,20077.8,10715.0,48097.7,32.5258,36.3,45192.2,2673.0,8.8,154.779
t1-1,10000.0,0.0,1.0,86400.0,655.0,304.0,343.0,351.0,14221.4,5775.0,48097.1,32.3968,36.3,45192.5,2673.0,8.8,154.133
t11-4,10000.0,0.0,1.0,86400.0,653.0,451.0,472.0,202.0,20287.7,8568.0,48091.2,35.4766,27.225,45194.6,2673.0,7.04,153.867
t2-1,10000.0,0.0,1.0,86400.0,650.0,581.0,586.0,69.0,21662.0,11038.0,48092.8,35.4986,27.225,45194.6,2673.0,7.04,155.467
t3-2,10000.0,0.0,1.0,86400.0,653.0,515.0,528.0,138.0,22878.0,9784.0,48094.3,35.5919,27.225,45194.4,2673.0,7.04,157.032
t12-4,10000.0,0.0,1.0,86400.0,658.0,541.0,553.0,117.0,32843.4,10278.0,48112.0,14.1282,18.15,45245.5,2673.0,5.28,155.921
t11-3,10000.0,0.0,1.0,86400.0,657.0,438.0,460.0,219.0,27678.9,8321.0,48104.2,31.8394,36.3,45193.6,2673.0,8.8,160.641
ec2,10000.0,0.0,1.0,86400.0,644.0,612.0,615.0,32.0,10277.4,11627.0,48094.4,35.4597,27.225,45194.6,2673.0,7.04,157.005
cc11,5500.0,2.0,1.0,86400.0,659.0,164.0,212.0,495.0,21650.9,3115.0,48094.19999999999,22.3604,27.225000000000005,45220.80000000001,2673.0,7.04,143.747
ec8,5500.0,2.0,1.0,86400.0,658.0,243.0,285.0,415.0,22979.3,4616.0,48109.4,9.9,18.15,45256.19999999999,2673.0,3.52,148.668
t1-2,5500.0,2.0,1.0,86400.0,659.0,279.0,318.0,380.0,23572.8,5300.0,48094.0,21.3261,18.15,45231.1,2673.0,5.28,145.097
t2-4,5500.0,2.0,1.0,86400.0,659.0,253.0,295.0,406.0,22117.099999999995,4806.0,48097.5,21.605,27.225000000000005,45222.30000000001,2673.0,7.04,146.266
t4,5500.0,2.0,1.0,86400.0,658.0,209.0,257.0,449.0,18130.5,3970.0,48101.19999999999,11.550000000000002,9.075,45261.19999999999,2673.0,1.76,144.641
