sensor_key,distance_threshold,outlier_threshold,remove_intersections,Simulation Duration (seconds),Packet Attempts (Retransmission Included),Successful Transmission Count,Transmission Count,Failed Packet Attempts,Time Spent for Successful Transmissions (seconds),Sent Data Size (byte),Total Energy Consumption (J),Hardware Sleep Mode Energy Consumption (J),Hardware Awakening Mode Energy Consumption (J),Hardware Active Mode Energy Consumption (J),Hardware Collection Mode Energy Consumption (J),Hardware Shutdown Mode Energy Consumption (J),Lorawan Module Energy Consumption (J)
G,7000.0,3.0,0.0,86400.0,658.0,287.0,327.0,371.0,19512.1,5452.0,48084.4,32.1459,36.3,45193.0,2673.0,8.8,141.129
A,6500.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48081.9,11.55,9.075,45261.2,2673.0,1.76,125.41
B,6500.0,0.0,0.0,86400.0,658.0,274.0,317.0,384.0,19240.3,5205.0,48094.9,25.7448,36.3,45205.8,2673.0,8.8,145.29
C,6500.0,0.0,0.0,86400.0,658.0,56.0,126.0,602.0,5835.64,1063.0,48070.8,32.3872,36.3,45192.5,2673.0,8.8,127.742
D,6500.0,0.0,0.0,86400.0,659.0,74.0,145.0,585.0,5197.32,1405.0,48079.9,24.3251,36.3,45208.6,2673.0,8.8,128.805
E,6500.0,0.0,0.0,86400.0,651.0,468.0,485.0,183.0,18079.1,8891.0,48093.7,32.1646,36.3,45193.0,2673.0,8.8,150.456
F,6500.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48081.9,11.55,9.075,45261.2,2673.0,1.76,125.41
G,6500.0,0.0,0.0,86400.0,658.0,349.0,378.0,309.0,27520.9,6630.0,48097.2,32.6138,36.3,45192.1,2673.0,8.8,154.412
H,6500.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48081.9,11.55,9.075,45261.2,2673.0,1.76,125.41
R,6500.0,0.0,0.0,86400.0,652.0,553.0,558.0,99.0,28349.7,10506.0,48102.0,28.1841,36.3,45200.9,2673.0,8.8,154.824
S,6500.0,0.0,0.0,86400.0,650.0,301.0,334.0,349.0,21819.0,5718.0,48112.7,11.55,9.075,45261.2,2673.0,1.76,156.193
K,6500.0,0.0,0.0,86400.0,655.0,555.0,563.0,100.0,30279.9,10544.0,48102.8,31.957,36.3,45193.4,2673.0,8.8,159.34
L,6500.0,0.0,0.0,86400.0,657.0,446.0,465.0,211.0,29973.9,8473.0,48100.8,26.2605,27.225,45213.0,2673.0,7.04,154.225
M,6500.0,0.0,0.0,86400.0,659.0,264.0,306.0,395.0,23182.8,5015.0,48096.6,32.1694,27.225,45201.2,2673.0,7.04,155.981
N,6500.0,0.0,0.0,86400.0,655.0,498.0,512.0,157.0,28073.8,9461.0,48098.6,30.5978,36.3,45196.1,2673.0,8.8,153.752
O,6500.0,0.0,0.0,86400.0,655.0,317.0,356.0,338.0,13271.9,6022.0,48099.9,25.5555,36.3,45206.2,2673.0,8.8,150.1
P,6500.0,0.0,0.0,86400.0,649.0,446.0,465.0,203.0,13442.3,8473.0,48091.7,35.644,27.225,45194.3,2673.0,7.04,154.481
A,8500.0,0.0,1.0,86400.0,647.0,323.0,360.0,324.0,8340.77,6136.0,48102.2,11.55,9.075,45261.2,2673.0,1.76,145.697
B,8500.0,0.0,1.0,86400.0,651.0,360.0,394.0,291.0,8309.42,6839.0,48104.8,17.1299,27.225,45231.3,2673.0,7.04,149.136
C,8500.0,0.0,1.0,86400.0,649.0,378.0,411.0,271.0,4205.85,7181.0,48087.4,32.6237,36.3,45192.1,2673.0,8.8,144.595
D,8500.0,0.0,1.0,86400.0,649.0,397.0,427.0,252.0,5654.95,7542.0,48086.9,32.3056,36.3,45192.7,2673.0,8.8,143.835
S,8500.0,0.0,1.0,86400.0,650.0,429.0,454.0,221.0,11657.0,8150.0,48090.1,35.5982,27.225,45194.4,2673.0,7.04,152.919
K,8500.0,0.0,1.0,86400.0,649.0,557.0,566.0,92.0,17063.0,10582.0,48097.5,32.4653,36.3,45192.4,2673.0,8.8,154.527
L,8500.0,0.0,1.0,86400.0,649.0,567.0,575.0,82.0,16777.2,10772.0,48113.1,14.7085,27.225,45236.1,2673.0,7.04,155.006
P,8500.0,0.0,1.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
A,3500.0,3.0,1.0,86400.0,653.0,125.0,190.0,528.0,1463.51,2374.0,48087.2,11.55,9.075,45261.2,2673.0,1.76,130.674
B,3500.0,3.0,1.0,86400.0,651.0,175.0,234.0,476.0,2871.2,3324.0,48094.2,9.9,18.15,45256.2,2673.0,3.52,133.457
C,3500.0,3.0,1.0,86400.0,653.0,208.0,261.0,445.0,3523.02,3951.0,48081.8,33.2424,36.3,45190.8,2673.0,8.8,139.644
D,3500.0,3.0,1.0,86400.0,653.0,341.0,377.0,312.0,11218.6,6478.0,48085.0,32.0941,36.3,45193.1,2673.0,8.8,141.695
A,8500.0,2.0,1.0,86400.0,651.0,143.0,197.0,508.0,12452.3,2716.0,48099.2,11.55,9.075,45261.2,2673.0,1.76,142.657
B,8500.0,2.0,1.0,86400.0,656.0,175.0,231.0,481.0,8684.5,3324.0,48078.8,32.2379,36.3,45192.8,2673.0,8.8,135.669
C,8500.0,2.0,1.0,86400.0,652.0,155.0,215.0,497.0,5022.52,2944.0,48094.3,11.275,18.15,45253.5,2673.0,3.52,134.918
D,8500.0,2.0,1.0,86400.0,657.0,158.0,216.0,499.0,8723.0,3001.0,48078.3,32.0921,36.3,45193.1,2673.0,8.8,134.964
E,8500.0,2.0,1.0,86400.0,653.0,449.0,468.0,204.0,22281.4,8530.0,48094.4,32.3597,36.3,45192.6,2673.0,8.8,151.336
F,8500.0,2.0,1.0,86400.0,657.0,231.0,277.0,426.0,15274.5,4388.0,48098.4,15.9056,27.225,45233.7,2673.0,7.04,141.495
G,8500.0,2.0,1.0,86400.0,651.0,317.0,353.0,334.0,16766.3,6022.0,48099.6,16.775,18.15,45242.5,2673.0,3.52,145.662
S,8500.0,2.0,1.0,86400.0,652.0,257.0,299.0,395.0,16261.2,4882.0,48100.8,11.55,9.075,45261.2,2673.0,1.76,144.277
K,8500.0,2.0,1.0,86400.0,654.0,425.0,449.0,229.0,18463.5,8074.0,48112.7,11.0,18.15,45251.8,2673.0,5.28,153.441
L,8500.0,2.0,1.0,86400.0,658.0,349.0,381.0,309.0,24394.2,6630.0,48106.5,9.91103,27.225,45245.7,2673.0,7.04,143.63
A,10000.0,1.0,0.0,86400.0,655.0,121.0,182.0,534.0,6757.98,2298.0,48093.4,11.55,9.075,45261.2,2673.0,1.76,136.823
B,10000.0,1.0,0.0,86400.0,657.0,177.0,235.0,480.0,8502.27,3362.0,48101.6,9.9,18.15,45256.2,2673.0,3.52,140.833
C,10000.0,1.0,0.0,86400.0,656.0,197.0,246.0,459.0,13645.0,3742.0,48084.0,32.3598,36.3,45192.6,2673.0,8.8,140.924
D,10000.0,1.0,0.0,86400.0,655.0,186.0,240.0,469.0,9599.01,3533.0,48093.4,12.65,18.15,45250.7,2673.0,3.52,135.406
E,10000.0,1.0,0.0,86400.0,654.0,299.0,338.0,355.0,12946.1,5680.0,48091.4,32.0923,36.3,45193.1,2673.0,8.8,148.105
F,10000.0,1.0,0.0,86400.0,649.0,253.0,296.0,396.0,13510.3,4806.0,48100.2,15.4,18.15,45245.2,2673.0,3.52,144.966
G,10000.0,1.0,0.0,86400.0,656.0,342.0,376.0,314.0,21729.4,6497.0,48107.4,16.775,18.15,45242.5,2673.0,3.52,153.506
H,10000.0,1.0,0.0,86400.0,657.0,322.0,356.0,335.0,21356.3,6117.0,48103.2,20.5428,27.225,45224.5,2673.0,7.04,150.934
S,10000.0,1.0,0.0,86400.0,657.0,235.0,277.0,422.0,20075.7,4464.0,48102.7,11.55,9.075,45261.2,2673.0,1.76,146.121
K,10000.0,1.0,0.0,86400.0,653.0,374.0,405.0,279.0,16363.0,7105.0,48111.7,9.9,18.15,45256.2,2673.0,3.52,150.889
L,10000.0,1.0,0.0,86400.0,657.0,387.0,413.0,270.0,25471.2,7352.0,48110.3,17.3135,18.15,45239.2,2673.0,5.28,157.359
M,10000.0,1.0,0.0,86400.0,653.0,456.0,474.0,197.0,28892.7,8663.0,48117.1,9.9,18.15,45256.2,2673.0,3.52,156.357
N,10000.0,1.0,0.0,86400.0,658.0,375.0,401.0,283.0,29475.9,7124.0,48107.7,12.111,27.225,45241.3,2673.0,7.04,147.033
O,10000.0,1.0,0.0,86400.0,657.0,267.0,308.0,390.0,19489.7,5072.0,48095.8,32.178,36.3,45192.9,2673.0,8.8,152.594
A,9000.0,2.0,0.0,86400.0,655.0,167.0,222.0,488.0,11779.6,3172.0,48097.6,11.55,9.075,45261.2,2673.0,1.76,141.055
B,9000.0,2.0,0.0,86400.0,659.0,160.0,219.0,499.0,11363.3,3039.0,48093.5,15.2324,27.225,45235.1,2673.0,7.04,135.912
C,9000.0,2.0,0.0,86400.0,652.0,195.0,250.0,457.0,8369.94,3704.0,48098.3,11.275,18.15,45253.5,2673.0,3.52,138.861
D,9000.0,2.0,0.0,86400.0,650.0,173.0,231.0,477.0,4465.65,3286.0,48098.4,12.65,18.15,45250.7,2673.0,3.52,140.409
E,9000.0,2.0,0.0,86400.0,653.0,371.0,400.0,282.0,21079.9,7048.0,48107.8,14.025,18.15,45248.0,2673.0,3.52,151.118
F,9000.0,2.0,0.0,86400.0,655.0,249.0,294.0,406.0,16151.0,4730.0,48101.0,15.4,18.15,45245.2,2673.0,3.52,145.743
G,9000.0,2.0,0.0,86400.0,656.0,299.0,337.0,357.0,17359.7,5680.0,48087.5,32.1022,36.3,45193.1,2673.0,8.8,144.171
H,9000.0,2.0,0.0,86400.0,657.0,162.0,217.0,495.0,15666.2,3077.0,48093.2,18.15,18.15,45239.7,2673.0,3.52,140.652
S,9000.0,2.0,0.0,86400.0,651.0,207.0,258.0,444.0,8238.42,3932.0,48102.0,11.55,9.075,45261.2,2673.0,1.76,145.451
K,9000.0,2.0,0.0,86400.0,655.0,427.0,447.0,228.0,25287.2,8112.0,48107.7,17.1461,27.225,45231.3,2673.0,7.04,152.032
L,9000.0,2.0,0.0,86400.0,652.0,324.0,362.0,328.0,18637.8,6155.0,48108.8,11.275,18.15,45253.5,2673.0,3.52,149.41
A,4500.0,1.0,1.0,86400.0,651.0,193.0,244.0,458.0,9750.62,3666.0,48103.5,11.55,9.075,45261.2,2673.0,1.76,146.922
B,4500.0,1.0,1.0,86400.0,657.0,357.0,388.0,300.0,22713.2,6782.0,48108.2,12.1054,27.225,45241.3,2673.0,7.04,147.511
C,4500.0,1.0,1.0,86400.0,653.0,346.0,380.0,307.0,13065.0,6573.0,48101.3,17.7667,27.225,45230.0,2673.0,7.04,146.259
D,4500.0,1.0,1.0,86400.0,653.0,310.0,350.0,343.0,10357.5,5889.0,48083.8,32.2269,36.3,45192.8,2673.0,8.8,140.619
E,4500.0,1.0,1.0,86400.0,653.0,405.0,430.0,248.0,19014.7,7694.0,48106.6,14.025,18.15,45248.0,2673.0,3.52,149.941
F,4500.0,1.0,1.0,86400.0,655.0,201.0,250.0,454.0,11288.4,3818.0,48075.1,35.1675,27.225,45195.2,2673.0,7.04,137.494
G,4500.0,1.0,1.0,86400.0,649.0,313.0,351.0,336.0,13810.0,5946.0,48110.1,9.9,18.15,45256.2,2673.0,3.52,149.365
H,4500.0,1.0,1.0,86400.0,652.0,376.0,409.0,276.0,11850.3,7143.0,48106.1,11.275,18.15,45253.5,2673.0,3.52,146.737
S,4500.0,1.0,1.0,86400.0,653.0,431.0,453.0,222.0,21532.6,8188.0,48107.1,11.55,9.075,45261.2,2673.0,1.76,150.594
K,4500.0,1.0,1.0,86400.0,653.0,434.0,456.0,219.0,21092.0,8245.0,48095.4,32.1811,36.3,45192.9,2673.0,8.8,152.21
M,4500.0,1.0,1.0,86400.0,648.0,252.0,295.0,396.0,12333.5,4787.0,48105.5,11.55,9.075,45261.2,2673.0,1.76,149.008
N,4500.0,1.0,1.0,86400.0,656.0,470.0,487.0,186.0,27699.4,8929.0,48106.6,19.6807,27.225,45226.2,2673.0,7.04,153.508
O,4500.0,1.0,1.0,86400.0,656.0,468.0,485.0,188.0,28132.8,8891.0,48096.2,32.291,36.3,45192.7,2673.0,8.8,153.116
A,9500.0,0.0,1.0,86400.0,658.0,274.0,316.0,384.0,19525.3,5205.0,48089.0,31.0179,27.225,45203.5,2673.0,7.04,147.219
B,9500.0,0.0,1.0,86400.0,649.0,273.0,315.0,376.0,12979.6,5186.0,48104.5,9.9,18.15,45256.2,2673.0,3.52,143.752
C,9500.0,0.0,1.0,86400.0,648.0,312.0,347.0,336.0,18062.3,5927.0,48101.8,11.275,18.15,45253.5,2673.0,3.52,142.43
D,9500.0,0.0,1.0,86400.0,656.0,210.0,262.0,446.0,8727.2,3989.0,48085.2,33.0711,36.3,45191.2,2673.0,8.8,142.848
E,9500.0,0.0,1.0,86400.0,653.0,388.0,413.0,265.0,19070.8,7371.0,48095.4,32.7622,36.3,45191.8,2673.0,8.8,152.714
G,9500.0,0.0,1.0,86400.0,651.0,393.0,421.0,258.0,12281.7,7466.0,48092.4,32.1725,36.3,45193.0,2673.0,8.8,149.202
R,9500.0,0.0,1.0,86400.0,652.0,520.0,531.0,132.0,22677.0,9879.0,48089.2,35.3962,27.225,45194.8,2673.0,7.04,151.782
S,9500.0,0.0,1.0,86400.0,657.0,428.0,447.0,229.0,30797.6,8131.0,48097.5,24.802,27.225,45215.9,2673.0,7.04,149.505
K,9500.0,0.0,1.0,86400.0,654.0,408.0,432.0,246.0,21799.0,7751.0,48092.8,32.5275,36.3,45192.2,2673.0,8.8,149.92
L,9500.0,0.0,1.0,86400.0,656.0,388.0,415.0,268.0,23757.5,7371.0,48096.8,35.6221,27.225,45194.3,2673.0,7.04,159.601
M,9500.0,0.0,1.0,86400.0,653.0,524.0,533.0,129.0,27588.7,9955.0,48103.0,28.0929,36.3,45201.1,2673.0,8.8,155.666
N,9500.0,0.0,1.0,86400.0,653.0,451.0,472.0,202.0,21915.7,8568.0,48115.2,11.275,18.15,45253.5,2673.0,3.52,155.823
O,9500.0,0.0,1.0,86400.0,657.0,319.0,356.0,338.0,18806.9,6060.0,48098.0,31.678,36.3,45193.9,2673.0,8.8,154.274
P,9500.0,0.0,1.0,86400.0,649.0,566.0,572.0,83.0,19624.2,10753.0,48092.9,35.4806,27.225,45194.6,2673.0,7.04,155.568
A,3000.0,1.0,0.0,86400.0,652.0,316.0,353.0,336.0,10303.9,6003.0,48084.6,35.5703,27.225,45194.4,2673.0,7.04,147.38
B,3000.0,1.0,0.0,86400.0,653.0,263.0,310.0,390.0,6041.63,4996.0,48081.2,32.4237,36.3,45192.5,2673.0,8.8,138.258
C,3000.0,1.0,0.0,86400.0,645.0,325.0,363.0,320.0,8077.83,6174.0,48101.1,11.275,18.15,45253.5,2673.0,3.52,141.732
D,3000.0,1.0,0.0,86400.0,652.0,403.0,431.0,249.0,12416.2,7656.0,48099.0,19.5079,27.225,45226.5,2673.0,7.04,145.679
F,3000.0,1.0,0.0,86400.0,653.0,268.0,308.0,385.0,11208.2,5091.0,48096.1,11.55,9.075,45261.2,2673.0,1.76,139.564
G,3000.0,1.0,0.0,86400.0,652.0,311.0,351.0,341.0,9505.02,5908.0,48108.4,9.9,18.15,45256.2,2673.0,3.52,147.653
H,3000.0,1.0,0.0,86400.0,651.0,317.0,356.0,334.0,11082.9,6022.0,48101.5,11.275,18.15,45253.5,2673.0,3.52,142.073
N,3000.0,1.0,0.0,86400.0,648.0,269.0,306.0,379.0,11941.1,5110.0,48097.6,11.55,9.075,45261.2,2673.0,1.76,141.1
O,3000.0,1.0,0.0,86400.0,647.0,286.0,331.0,361.0,2925.31,5433.0,48100.7,9.9,18.15,45256.2,2673.0,3.52,139.895
A,6500.0,3.0,1.0,86400.0,660.0,69.0,139.0,591.0,6504.4,1310.0,48087.1,22.6486,18.15,45228.5,2673.0,5.28,139.566
B,6500.0,3.0,1.0,86400.0,655.0,81.0,147.0,574.0,6623.51,1538.0,48091.4,9.9,18.15,45256.2,2673.0,3.52,130.592
C,6500.0,3.0,1.0,86400.0,656.0,105.0,171.0,551.0,8843.12,1994.0,48091.1,11.275,18.15,45253.5,2673.0,3.52,131.733
D,6500.0,3.0,1.0,86400.0,655.0,105.0,168.0,550.0,8324.83,1994.0,48090.0,12.65,18.15,45250.7,2673.0,3.52,131.985
E,6500.0,3.0,1.0,86400.0,658.0,375.0,405.0,283.0,24496.2,7124.0,48094.6,24.5763,27.225,45216.4,2673.0,7.04,146.368
G,6500.0,3.0,1.0,86400.0,658.0,287.0,327.0,371.0,19512.1,5452.0,48084.4,32.1459,36.3,45193.0,2673.0,8.8,141.129
A,6000.0,0.0,1.0,86400.0,654.0,354.0,386.0,300.0,16768.1,6725.0,48088.5,35.3934,27.225,45194.8,2673.0,7.04,151.067
B,6000.0,0.0,1.0,86400.0,646.0,386.0,415.0,260.0,13997.9,7333.0,48109.8,9.9,18.15,45256.2,2673.0,3.52,149.022
C,6000.0,0.0,1.0,86400.0,652.0,417.0,443.0,235.0,15107.3,7922.0,48092.5,32.5423,36.3,45192.2,2673.0,8.8,149.617
D,6000.0,0.0,1.0,86400.0,646.0,318.0,357.0,328.0,7853.97,6041.0,48108.0,12.65,18.15,45250.7,2673.0,3.52,150.029
R,6000.0,0.0,1.0,86400.0,646.0,637.0,637.0,9.0,16022.9,12102.0,48093.7,35.4281,27.225,45194.7,2673.0,7.04,156.33
S,6000.0,0.0,1.0,86400.0,649.0,360.0,391.0,289.0,16062.7,6839.0,48111.9,11.55,9.075,45261.2,2673.0,1.76,155.356
K,6000.0,0.0,1.0,86400.0,650.0,597.0,599.0,53.0,34428.9,11342.0,48118.0,9.9,18.15,45256.2,2673.0,3.52,157.228
L,6000.0,0.0,1.0,86400.0,650.0,579.0,583.0,71.0,22760.6,11000.0,48111.6,18.9719,18.15,45235.9,2673.0,5.28,160.325
M,6000.0,0.0,1.0,86400.0,654.0,381.0,411.0,273.0,16089.9,7238.0,48105.7,15.4474,18.15,45242.9,2673.0,5.28,150.925
N,6000.0,0.0,1.0,86400.0,653.0,502.0,516.0,151.0,22817.8,9537.0,48096.5,32.6273,36.3,45192.0,2673.0,8.8,153.777
O,6000.0,0.0,1.0,86400.0,654.0,447.0,468.0,207.0,21069.6,8492.0,48106.7,19.6191,27.225,45226.3,2673.0,7.04,153.51
P,6000.0,0.0,1.0,86400.0,646.0,610.0,612.0,36.0,14623.6,11589.0,48112.3,14.1645,18.15,45245.5,2673.0,5.28,156.276
A,10000.0,3.0,0.0,86400.0,655.0,150.0,210.0,505.0,8586.63,2849.0,48095.5,11.55,9.075,45261.2,2673.0,1.76,138.956
B,10000.0,3.0,0.0,86400.0,656.0,119.0,183.0,537.0,3826.06,2260.0,48077.0,32.3545,36.3,45192.6,2673.0,8.8,133.919
C,10000.0,3.0,0.0,86400.0,657.0,148.0,208.0,509.0,7621.68,2811.0,48082.8,32.0898,36.3,45193.1,2673.0,8.8,139.46
D,10000.0,3.0,0.0,86400.0,658.0,175.0,231.0,483.0,11928.6,3324.0,48081.1,32.3612,36.3,45192.6,2673.0,8.8,138.088
E,10000.0,3.0,0.0,86400.0,657.0,414.0,436.0,243.0,28929.2,7865.0,48095.8,32.2177,36.3,45192.9,2673.0,8.8,152.643
F,10000.0,3.0,0.0,86400.0,659.0,160.0,215.0,499.0,13851.9,3039.0,48101.2,14.7278,27.225,45236.1,2673.0,7.04,143.13
G,10000.0,3.0,0.0,86400.0,653.0,314.0,352.0,339.0,15525.4,5965.0,48100.5,16.775,18.15,45242.5,2673.0,3.52,146.607
H,10000.0,3.0,0.0,86400.0,656.0,278.0,321.0,378.0,13783.4,5281.0,48099.9,19.6378,27.225,45226.3,2673.0,7.04,146.746
L,10000.0,3.0,0.0,86400.0,655.0,141.0,198.0,514.0,10417.1,2678.0,48100.4,11.55,9.075,45261.2,2673.0,1.76,143.863
M,10000.0,3.0,0.0,86400.0,657.0,378.0,405.0,279.0,24650.3,7181.0,48106.8,11.0,18.15,45251.8,2673.0,5.28,147.57
N,10000.0,3.0,0.0,86400.0,656.0,273.0,316.0,383.0,19483.3,5186.0,48102.3,11.275,18.15,45253.5,2673.0,3.52,142.859
O,10000.0,3.0,0.0,86400.0,649.0,371.0,401.0,278.0,19532.8,7048.0,48105.8,12.65,18.15,45250.7,2673.0,3.52,147.794
A,7500.0,3.0,0.0,86400.0,660.0,69.0,139.0,591.0,6504.4,1310.0,48087.1,22.6486,18.15,45228.5,2673.0,5.28,139.566
B,7500.0,3.0,0.0,86400.0,655.0,81.0,147.0,574.0,6623.51,1538.0,48091.4,9.9,18.15,45256.2,2673.0,3.52,130.592
C,7500.0,3.0,0.0,86400.0,656.0,105.0,171.0,551.0,8843.12,1994.0,48091.1,11.275,18.15,45253.5,2673.0,3.52,131.733
D,7500.0,3.0,0.0,86400.0,655.0,105.0,168.0,550.0,8324.83,1994.0,48090.0,12.65,18.15,45250.7,2673.0,3.52,131.985
E,7500.0,3.0,0.0,86400.0,658.0,375.0,405.0,283.0,24496.2,7124.0,48094.6,24.5763,27.225,45216.4,2673.0,7.04,146.368
G,7500.0,3.0,0.0,86400.0,658.0,287.0,327.0,371.0,19512.1,5452.0,48084.4,32.1459,36.3,45193.0,2673.0,8.8,141.129
A,7500.0,2.0,0.0,86400.0,652.0,168.0,223.0,484.0,9648.58,3191.0,48098.5,11.55,9.075,45261.2,2673.0,1.76,141.969
B,7500.0,2.0,0.0,86400.0,650.0,206.0,257.0,444.0,8279.66,3913.0,48103.6,9.9,18.15,45256.2,2673.0,3.52,142.828
C,7500.0,2.0,0.0,86400.0,657.0,261.0,307.0,396.0,14871.3,4958.0,48081.9,32.2486,36.3,45192.8,2673.0,8.8,138.753
D,7500.0,2.0,0.0,86400.0,653.0,237.0,286.0,416.0,5528.47,4502.0,48079.7,32.3553,36.3,45192.6,2673.0,8.8,136.693
E,7500.0,2.0,0.0,86400.0,653.0,385.0,413.0,268.0,19053.1,7314.0,48105.3,14.025,18.15,45248.0,2673.0,3.52,148.617
G,7500.0,2.0,0.0,86400.0,648.0,303.0,344.0,345.0,7521.56,5756.0,48095.2,15.4,18.15,45245.2,2673.0,3.52,139.922
S,7500.0,2.0,0.0,86400.0,653.0,249.0,293.0,404.0,13841.1,4730.0,48103.2,11.55,9.075,45261.2,2673.0,1.76,146.668
K,7500.0,2.0,0.0,86400.0,655.0,408.0,432.0,247.0,21770.3,7751.0,48106.3,18.3935,27.225,45228.8,2673.0,7.04,151.87
L,7500.0,2.0,0.0,86400.0,656.0,359.0,391.0,297.0,17475.2,6820.0,48102.8,19.6618,27.225,45226.2,2673.0,7.04,149.605
M,7500.0,2.0,0.0,86400.0,656.0,190.0,239.0,466.0,12488.4,3609.0,48101.5,12.8017,18.15,45248.2,2673.0,5.28,144.025
N,7500.0,2.0,0.0,86400.0,655.0,163.0,219.0,492.0,8112.31,3096.0,48099.1,9.9,18.15,45256.2,2673.0,3.52,138.303
O,7500.0,2.0,0.0,86400.0,656.0,259.0,307.0,397.0,9734.33,4920.0,48096.7,12.375,18.15,45249.1,2673.0,5.28,138.811
A,4500.0,1.0,0.0,86400.0,651.0,193.0,244.0,458.0,9750.62,3666.0,48103.5,11.55,9.075,45261.2,2673.0,1.76,146.922
B,4500.0,1.0,0.0,86400.0,657.0,357.0,388.0,300.0,22713.2,6782.0,48108.2,12.1054,27.225,45241.3,2673.0,7.04,147.511
C,4500.0,1.0,0.0,86400.0,653.0,346.0,380.0,307.0,13065.0,6573.0,48101.3,17.7667,27.225,45230.0,2673.0,7.04,146.259
D,4500.0,1.0,0.0,86400.0,653.0,310.0,350.0,343.0,10357.5,5889.0,48083.8,32.2269,36.3,45192.8,2673.0,8.8,140.619
E,4500.0,1.0,0.0,86400.0,653.0,405.0,430.0,248.0,19014.7,7694.0,48106.6,14.025,18.15,45248.0,2673.0,3.52,149.941
F,4500.0,1.0,0.0,86400.0,655.0,201.0,250.0,454.0,11288.4,3818.0,48075.1,35.1675,27.225,45195.2,2673.0,7.04,137.494
G,4500.0,1.0,0.0,86400.0,649.0,313.0,351.0,336.0,13810.0,5946.0,48110.1,9.9,18.15,45256.2,2673.0,3.52,149.365
H,4500.0,1.0,0.0,86400.0,652.0,376.0,409.0,276.0,11850.3,7143.0,48106.1,11.275,18.15,45253.5,2673.0,3.52,146.737
S,4500.0,1.0,0.0,86400.0,653.0,431.0,453.0,222.0,21532.6,8188.0,48107.1,11.55,9.075,45261.2,2673.0,1.76,150.594
K,4500.0,1.0,0.0,86400.0,653.0,434.0,456.0,219.0,21092.0,8245.0,48095.4,32.1811,36.3,45192.9,2673.0,8.8,152.21
M,4500.0,1.0,0.0,86400.0,648.0,252.0,295.0,396.0,12333.5,4787.0,48105.5,11.55,9.075,45261.2,2673.0,1.76,149.008
N,4500.0,1.0,0.0,86400.0,656.0,470.0,487.0,186.0,27699.4,8929.0,48106.6,19.6807,27.225,45226.2,2673.0,7.04,153.508
O,4500.0,1.0,0.0,86400.0,656.0,468.0,485.0,188.0,28132.8,8891.0,48096.2,32.291,36.3,45192.7,2673.0,8.8,153.116
A,2000.0,0.0,0.0,86400.0,655.0,301.0,342.0,354.0,21338.0,5718.0,48101.8,11.55,9.075,45261.2,2673.0,1.76,145.247
B,2000.0,0.0,0.0,86400.0,651.0,283.0,324.0,368.0,13650.0,5376.0,48104.3,9.9,18.15,45256.2,2673.0,3.52,143.484
C,2000.0,0.0,0.0,86400.0,650.0,305.0,346.0,345.0,6730.7,5794.0,48100.7,11.275,18.15,45253.5,2673.0,3.52,141.261
D,2000.0,0.0,0.0,86400.0,652.0,294.0,338.0,358.0,5105.45,5585.0,48087.9,32.34,36.3,45192.6,2673.0,8.8,144.871
E,2000.0,0.0,0.0,86400.0,659.0,430.0,451.0,229.0,33869.1,8169.0,48092.7,35.5389,27.225,45194.5,2673.0,7.04,155.374
F,2000.0,0.0,0.0,86400.0,646.0,608.0,610.0,38.0,15942.1,11551.0,48100.5,35.4284,27.225,45194.7,2673.0,7.04,163.071
G,2000.0,0.0,0.0,86400.0,653.0,562.0,570.0,91.0,26059.8,10677.0,48100.1,32.411,36.3,45192.5,2673.0,8.8,157.096
H,2000.0,0.0,0.0,86400.0,643.0,638.0,638.0,5.0,8401.88,12121.0,48114.1,12.65,9.075,45256.8,2673.0,3.52,159.153
R,2000.0,0.0,0.0,86400.0,640.0,639.0,639.0,1.0,2199.13,12140.0,48110.5,12.65,9.075,45256.8,2673.0,3.52,155.523
S,2000.0,0.0,0.0,86400.0,640.0,639.0,639.0,1.0,2178.13,12140.0,48109.4,12.65,9.075,45256.8,2673.0,3.52,154.357
K,2000.0,0.0,0.0,86400.0,640.0,639.0,639.0,1.0,2178.13,12140.0,48109.4,12.65,9.075,45256.8,2673.0,3.52,154.357
L,2000.0,0.0,0.0,86400.0,640.0,639.0,639.0,1.0,2178.13,12140.0,48109.4,12.65,9.075,45256.8,2673.0,3.52,154.357
M,2000.0,0.0,0.0,86400.0,643.0,617.0,619.0,26.0,7380.9,11722.0,48112.1,12.65,9.075,45256.8,2673.0,3.52,157.086
N,2000.0,0.0,0.0,86400.0,658.0,489.0,503.0,169.0,35552.5,9290.0,48091.1,35.1514,27.225,45195.2,2673.0,7.04,153.453
O,2000.0,0.0,0.0,86400.0,652.0,477.0,496.0,175.0,17110.7,9062.0,48111.6,11.0,18.15,45251.8,2673.0,5.28,152.395
P,2000.0,0.0,0.0,86400.0,640.0,639.0,639.0,1.0,2199.13,12140.0,48110.5,12.65,9.075,45256.8,2673.0,3.52,155.523
