sensor_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,Simulation Duration (seconds),Packet Attempts (Retransmission Included),Successful Transmission Count,Transmission Count,Failed Packet Attempts,Time Spent for Successful Transmissions (seconds),Sent Data Size (byte),Total Energy Consumption (J),Hardware Sleep Mode Energy Consumption (J),Hardware Awakening Mode Energy Consumption (J),Hardware Active Mode Energy Consumption (J),Hardware Collection Mode Energy Consumption (J),Hardware Shutdown Mode Energy Consumption (J),Lorawan Module Energy Consumption (J)
cc3,3500.0,0.0,1.0,0.3,86400.0,652.0,591.0,594.0,61.0,27164.8,11228.0,48104.1,23.8109,18.15,45226.2,2673.0,5.28,157.685
ec5,3500.0,0.0,1.0,0.3,86400.0,652.0,346.0,380.0,306.0,19448.7,6573.0,48106.3,11.55,9.075,45261.2,2673.0,1.76,149.717
ec6,3500.0,0.0,1.0,0.3,86400.0,649.0,404.0,431.0,245.0,18264.8,7675.0,48115.3,9.9,18.15,45256.2,2673.0,3.52,154.487
ec4,3500.0,0.0,1.0,0.3,86400.0,646.0,401.0,429.0,245.0,15167.6,7618.0,48108.3,11.275,18.15,45253.5,2673.0,3.52,148.889
cc1,3500.0,0.0,1.0,0.3,86400.0,656.0,625.0,625.0,31.0,36412.5,11874.0,48107.8,22.55,27.225,45220.5,2673.0,7.04,157.566
t3-2,3500.0,0.0,1.0,0.3,86400.0,643.0,607.0,611.0,36.0,7139.64,11532.0,48094.9,35.4754,27.225,45194.6,2673.0,7.04,157.596
t7-1,3500.0,0.0,1.0,0.3,86400.0,648.0,360.0,396.0,288.0,1256.98,6839.0,48095.2,32.3088,36.3,45192.7,2673.0,8.8,152.092
ec2,3500.0,0.0,1.0,0.3,86400.0,654.0,375.0,405.0,279.0,17380.7,7124.0,48088.9,32.2231,36.3,45192.9,2673.0,8.8,145.742
t1-2,7500.0,0.0,0.0,0.47,86400.0,658.0,494.0,510.0,164.0,32137.8,9385.0,48093.2,35.4918,27.225,45194.6,2673.0,7.04,155.909
t3-1,7500.0,0.0,0.0,0.47,86400.0,656.0,405.0,432.0,251.0,23047.2,7694.0,48101.2,27.3883,27.225,45210.8,2673.0,7.04,155.732
t4,7500.0,0.0,0.0,0.47,86400.0,649.0,510.0,524.0,139.0,15309.2,9689.0,48093.8,32.6167,36.3,45192.1,2673.0,8.8,151.005
t8-1,7500.0,0.0,0.0,0.47,86400.0,639.0,639.0,639.0,0.0,1843.63,12140.0,48093.9,35.538,27.225,45194.5,2673.0,7.04,156.613
cc8,7500.0,0.0,0.0,0.47,86400.0,643.0,626.0,627.0,17.0,8297.38,11893.0,48110.0,15.5159,18.15,45242.8,2673.0,5.28,155.297
cc2,7500.0,0.0,0.0,0.47,86400.0,639.0,639.0,639.0,0.0,1831.63,12140.0,48093.2,35.538,27.225,45194.5,2673.0,7.04,155.947
ec5,7500.0,0.0,0.0,0.47,86400.0,649.0,332.0,364.0,317.0,18839.3,6307.0,48099.7,11.55,9.075,45261.2,2673.0,1.76,143.145
ec6,7500.0,0.0,0.0,0.47,86400.0,646.0,421.0,448.0,225.0,14587.4,7998.0,48107.6,9.9,18.15,45256.2,2673.0,3.52,146.789
t3-2,7500.0,0.0,0.0,0.47,86400.0,654.0,493.0,510.0,161.0,22893.4,9366.0,48101.4,27.6558,36.3,45202.0,2673.0,8.8,153.66
t7-1,7500.0,0.0,0.0,0.47,86400.0,639.0,639.0,639.0,0.0,1837.63,12140.0,48093.6,35.538,27.225,45194.5,2673.0,7.04,156.28
t1-2,9500.0,0.0,0.0,0.3,86400.0,655.0,296.0,331.0,359.0,26745.7,5623.0,48107.1,11.55,9.075,45261.2,2673.0,1.76,150.579
t3-1,9500.0,0.0,0.0,0.3,86400.0,656.0,366.0,395.0,290.0,23364.6,6953.0,48094.5,26.7165,36.3,45203.9,2673.0,8.8,145.834
t4,9500.0,0.0,0.0,0.3,86400.0,652.0,212.0,259.0,440.0,13159.8,4027.0,48099.7,11.275,18.15,45253.5,2673.0,3.52,140.352
t7-2,9500.0,0.0,0.0,0.3,86400.0,656.0,434.0,456.0,222.0,29428.3,8245.0,48106.4,11.55,9.075,45261.2,2673.0,1.76,149.861
t12-5,9500.0,0.0,0.0,0.3,86400.0,651.0,626.0,626.0,25.0,25383.7,11893.0,48114.1,15.3195,18.15,45243.2,2673.0,5.28,159.15
m16,9500.0,0.0,0.0,0.3,86400.0,640.0,639.0,639.0,1.0,2923.14,12140.0,48110.4,15.2873,18.15,45243.2,2673.0,5.28,155.425
t13-1,9500.0,0.0,0.0,0.3,86400.0,643.0,619.0,621.0,24.0,8588.63,11760.0,48091.8,35.4044,27.225,45194.7,2673.0,7.04,154.359
t8-1,9500.0,0.0,0.0,0.3,86400.0,651.0,528.0,537.0,123.0,21291.8,10031.0,48107.3,16.6235,18.15,45240.6,2673.0,5.28,153.714
cc8,9500.0,0.0,0.0,0.3,86400.0,659.0,297.0,337.0,362.0,23251.9,5642.0,48080.6,35.2795,27.225,45195.0,2673.0,7.04,143.072
cc7,9500.0,0.0,0.0,0.3,86400.0,657.0,285.0,328.0,372.0,15744.3,5414.0,48091.1,32.3389,36.3,45192.6,2673.0,8.8,148.035
cc2,9500.0,0.0,0.0,0.3,86400.0,656.0,281.0,321.0,375.0,16805.7,5338.0,48100.0,20.2159,18.15,45233.4,2673.0,5.28,149.966
cc3,9500.0,0.0,0.0,0.3,86400.0,651.0,322.0,358.0,329.0,16586.3,6117.0,48107.7,9.9,18.15,45256.2,2673.0,3.52,146.938
ec5,9500.0,0.0,0.0,0.3,86400.0,650.0,321.0,355.0,329.0,22229.5,6098.0,48102.3,11.275,18.15,45253.5,2673.0,3.52,142.882
ec6,9500.0,0.0,0.0,0.3,86400.0,656.0,224.0,275.0,432.0,9596.79,4255.0,48094.3,22.1823,27.225,45221.2,2673.0,7.04,143.643
ec4,9500.0,0.0,0.0,0.3,86400.0,647.0,400.0,425.0,247.0,19662.5,7599.0,48107.5,14.025,18.15,45248.0,2673.0,3.52,150.865
cc1,9500.0,0.0,0.0,0.3,86400.0,656.0,349.0,384.0,307.0,17274.1,6630.0,48102.0,18.6081,27.225,45228.3,2673.0,7.04,147.829
t3-2,9500.0,0.0,0.0,0.3,86400.0,655.0,280.0,325.0,375.0,9433.6,5319.0,48104.0,15.6504,27.225,45234.2,2673.0,7.04,146.788
t7-1,9500.0,0.0,0.0,0.3,86400.0,654.0,424.0,449.0,230.0,18863.2,8055.0,48107.7,15.9743,27.225,45233.6,2673.0,7.04,150.885
ec2,9500.0,0.0,0.0,0.3,86400.0,656.0,335.0,367.0,321.0,19422.3,6364.0,48100.8,18.2668,27.225,45229.0,2673.0,7.04,146.28
t1-2,10000.0,1.0,0.0,0.001,86400.0,658.0,288.0,321.0,370.0,26132.4,5471.0,48095.3,25.0297,27.225,45215.5,2673.0,7.04,147.534
t3-1,10000.0,1.0,0.0,0.001,86400.0,657.0,200.0,254.0,457.0,13262.1,3799.0,48102.8,9.9,18.15,45256.2,2673.0,3.52,142.047
t6,10000.0,1.0,0.0,0.001,86400.0,658.0,258.0,303.0,400.0,17502.9,4901.0,48084.2,35.4187,27.225,45194.7,2673.0,7.04,146.84
t7-2,10000.0,1.0,0.0,0.001,86400.0,658.0,270.0,312.0,388.0,19941.4,5129.0,48090.9,30.4515,36.3,45196.4,2673.0,8.8,145.91
t9,10000.0,1.0,0.0,0.001,86400.0,657.0,406.0,433.0,251.0,24485.3,7713.0,48099.9,25.6703,36.3,45206.0,2673.0,8.8,150.129
t12-5,10000.0,1.0,0.0,0.001,86400.0,656.0,382.0,406.0,274.0,29925.5,7257.0,48108.3,12.65,18.15,45250.7,2673.0,3.52,150.243
m2,10000.0,1.0,0.0,0.001,86400.0,659.0,245.0,291.0,414.0,19155.7,4654.0,48088.6,29.757,36.3,45197.8,2673.0,8.8,142.985
m4,10000.0,1.0,0.0,0.001,86400.0,655.0,436.0,456.0,219.0,30788.9,8283.0,48111.1,12.65,18.15,45250.7,2673.0,3.52,153.062
m12,10000.0,1.0,0.0,0.001,86400.0,659.0,256.0,296.0,403.0,23361.8,4863.0,48099.9,14.1205,27.225,45237.3,2673.0,7.04,141.251
t13-1,10000.0,1.0,0.0,0.001,86400.0,658.0,207.0,253.0,451.0,20442.5,3932.0,48097.2,11.55,9.075,45261.2,2673.0,1.76,140.711
t12-3,10000.0,1.0,0.0,0.001,86400.0,656.0,220.0,272.0,436.0,11671.4,4179.0,48102.7,9.9,18.15,45256.2,2673.0,3.52,141.909
cc8,10000.0,1.0,0.0,0.001,86400.0,657.0,215.0,264.0,442.0,19081.5,4084.0,48098.9,11.55,9.075,45261.2,2673.0,1.76,142.324
cc7,10000.0,1.0,0.0,0.001,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48087.2,9.9,18.15,45256.2,2673.0,3.52,126.413
cc6,10000.0,1.0,0.0,0.001,86400.0,654.0,479.0,494.0,175.0,26645.1,9100.0,48094.4,32.4679,36.3,45192.4,2673.0,8.8,151.436
cc2,10000.0,1.0,0.0,0.001,86400.0,651.0,276.0,314.0,375.0,16677.9,5243.0,48110.6,11.55,9.075,45261.2,2673.0,1.76,154.056
cc3,10000.0,1.0,0.0,0.001,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48087.2,9.9,18.15,45256.2,2673.0,3.52,126.413
ec5,10000.0,1.0,0.0,0.001,86400.0,658.0,286.0,326.0,372.0,16653.7,5433.0,48103.3,15.4728,18.15,45242.9,2673.0,5.28,148.532
ec6,10000.0,1.0,0.0,0.001,86400.0,656.0,354.0,383.0,302.0,22210.7,6725.0,48101.0,27.9737,36.3,45201.4,2673.0,8.8,153.549
ec7,10000.0,1.0,0.0,0.001,86400.0,657.0,360.0,390.0,297.0,24025.5,6839.0,48109.0,14.025,18.15,45248.0,2673.0,3.52,152.33
t1-1,10000.0,1.0,0.0,0.001,86400.0,658.0,351.0,382.0,307.0,25239.6,6668.0,48118.1,9.95387,27.225,45245.6,2673.0,7.04,155.285
t2-2,10000.0,1.0,0.0,0.001,86400.0,654.0,503.0,513.0,151.0,30916.3,9556.0,48108.2,15.4,18.15,45245.2,2673.0,3.52,152.887
ec4,10000.0,1.0,0.0,0.001,86400.0,655.0,441.0,461.0,214.0,26048.7,8378.0,48096.5,32.2959,36.3,45192.7,2673.0,8.8,153.367
cc1,10000.0,1.0,0.0,0.001,86400.0,655.0,462.0,480.0,193.0,26436.9,8777.0,48099.5,29.225,36.3,45198.9,2673.0,8.8,153.283
t3-2,10000.0,1.0,0.0,0.001,86400.0,654.0,325.0,358.0,329.0,21242.1,6174.0,48103.1,16.775,18.15,45242.5,2673.0,3.52,149.194
t7-1,10000.0,1.0,0.0,0.001,86400.0,657.0,282.0,323.0,375.0,17511.3,5357.0,48090.0,32.2268,36.3,45192.8,2673.0,8.8,146.819
ec3,10000.0,1.0,0.0,0.001,86400.0,658.0,425.0,445.0,233.0,32524.7,8074.0,48099.7,29.1346,36.3,45199.0,2673.0,8.8,153.479
t1-2,9000.0,1.0,0.0,0.001,86400.0,657.0,254.0,297.0,403.0,18030.6,4825.0,48103.9,11.55,9.075,45261.2,2673.0,1.76,147.401
t3-1,9000.0,1.0,0.0,0.001,86400.0,653.0,126.0,185.0,527.0,11813.8,2393.0,48100.2,9.9,18.15,45256.2,2673.0,3.52,139.46
t6,9000.0,1.0,0.0,0.001,86400.0,659.0,291.0,329.0,368.0,22675.0,5528.0,48098.2,21.9629,18.15,45229.9,2673.0,5.28,149.936
t7-2,9000.0,1.0,0.0,0.001,86400.0,657.0,256.0,295.0,401.0,22192.6,4863.0,48105.5,9.9,18.15,45256.2,2673.0,3.52,144.775
t9,9000.0,1.0,0.0,0.001,86400.0,658.0,225.0,274.0,433.0,15607.5,4274.0,48093.0,23.3133,27.225,45218.9,2673.0,7.04,143.547
t12-5,9000.0,1.0,0.0,0.001,86400.0,657.0,336.0,368.0,321.0,22771.9,6383.0,48097.8,23.8867,27.225,45217.8,2673.0,7.04,148.854
m2,9000.0,1.0,0.0,0.001,86400.0,658.0,234.0,283.0,424.0,13874.0,4445.0,48103.2,15.7178,27.225,45234.1,2673.0,7.04,146.145
m4,9000.0,1.0,0.0,0.001,86400.0,658.0,364.0,393.0,294.0,28133.6,6915.0,48109.5,12.65,18.15,45250.7,2673.0,3.52,151.431
t13-1,9000.0,1.0,0.0,0.001,86400.0,657.0,263.0,300.0,394.0,23493.8,4996.0,48081.0,35.3673,27.225,45194.8,2673.0,7.04,143.518
t12-3,9000.0,1.0,0.0,0.001,86400.0,656.0,269.0,311.0,387.0,16081.8,5110.0,48088.0,32.1777,36.3,45192.9,2673.0,8.8,144.739
cc8,9000.0,1.0,0.0,0.001,86400.0,657.0,234.0,279.0,423.0,15446.3,4445.0,48094.4,17.6044,18.15,45238.6,2673.0,5.28,141.775
cc7,9000.0,1.0,0.0,0.001,86400.0,656.0,211.0,262.0,445.0,12622.8,4008.0,48103.6,9.9,18.15,45256.2,2673.0,3.52,142.783
cc6,9000.0,1.0,0.0,0.001,86400.0,658.0,348.0,377.0,310.0,27197.3,6611.0,48108.4,20.5308,27.225,45224.5,2673.0,7.04,156.097
cc2,9000.0,1.0,0.0,0.001,86400.0,656.0,305.0,339.0,351.0,21045.6,5794.0,48102.6,13.8542,18.15,45246.1,2673.0,5.28,146.197
cc3,9000.0,1.0,0.0,0.001,86400.0,659.0,275.0,314.0,384.0,23839.5,5224.0,48109.8,14.4382,27.225,45236.7,2673.0,7.04,151.412
ec7,9000.0,1.0,0.0,0.001,86400.0,653.0,202.0,252.0,451.0,14452.7,3837.0,48097.6,14.025,18.15,45248.0,2673.0,3.52,140.913
t1-1,9000.0,1.0,0.0,0.001,86400.0,652.0,166.0,220.0,486.0,10824.7,3153.0,48095.3,15.4,18.15,45245.2,2673.0,3.52,140.045
t2-2,9000.0,1.0,0.0,0.001,86400.0,657.0,372.0,402.0,285.0,22816.6,7067.0,48098.7,25.4811,27.225,45214.6,2673.0,7.04,151.395
ec4,9000.0,1.0,0.0,0.001,86400.0,656.0,329.0,363.0,327.0,22755.6,6250.0,48110.5,12.65,18.15,45250.7,2673.0,3.52,152.446
cc1,9000.0,1.0,0.0,0.001,86400.0,657.0,438.0,459.0,219.0,29353.6,8321.0,48093.7,32.5363,36.3,45192.2,2673.0,8.8,150.826
t3-2,9000.0,1.0,0.0,0.001,86400.0,656.0,360.0,391.0,296.0,19698.5,6839.0,48092.6,27.9546,27.225,45209.6,2673.0,7.04,147.695
t7-1,9000.0,1.0,0.0,0.001,86400.0,656.0,329.0,364.0,327.0,21095.9,6250.0,48105.8,14.025,18.15,45248.0,2673.0,3.52,149.148
ec3,9000.0,1.0,0.0,0.001,86400.0,654.0,196.0,249.0,458.0,8855.56,3723.0,48103.3,14.025,18.15,45248.0,2673.0,3.52,146.674
ec2,9000.0,1.0,0.0,0.001,86400.0,655.0,199.0,253.0,456.0,9466.13,3780.0,48092.1,15.4,18.15,45245.2,2673.0,3.52,136.82
t1-2,3500.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t4,3500.0,0.0,1.0,0.47,86400.0,660.0,621.0,621.0,39.0,45815.3,11798.0,48103.1,27.562,27.225,45210.4,2673.0,7.04,157.799
t8-1,3500.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
cc8,3500.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
cc2,3500.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
ec5,3500.0,0.0,1.0,0.47,86400.0,645.0,433.0,454.0,212.0,9072.91,8226.0,48101.7,11.55,9.075,45261.2,2673.0,1.76,145.178
ec6,3500.0,0.0,1.0,0.47,86400.0,646.0,424.0,451.0,222.0,7445.54,8055.0,48106.8,9.9,18.15,45256.2,2673.0,3.52,146.021
t3-2,3500.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t7-1,3500.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
t1-2,8000.0,2.0,1.0,0.47,86400.0,654.0,203.0,252.0,451.0,8748.16,3856.0,48071.9,35.4688,27.225,45194.6,2673.0,7.04,134.509
t3-1,8000.0,2.0,1.0,0.47,86400.0,656.0,208.0,263.0,448.0,6991.65,3951.0,48087.7,23.2051,36.3,45210.9,2673.0,8.8,135.504
t3-2,8000.0,2.0,1.0,0.47,86400.0,658.0,273.0,316.0,385.0,19640.4,5186.0,48105.4,11.275,18.15,45253.5,2673.0,3.52,145.967
t1-2,10000.0,0.0,1.0,0.3,86400.0,656.0,269.0,313.0,387.0,21438.4,5110.0,48110.0,11.55,9.075,45261.2,2673.0,1.76,153.498
t3-1,10000.0,0.0,1.0,0.3,86400.0,648.0,292.0,333.0,356.0,10201.5,5547.0,48113.7,9.9,18.15,45256.2,2673.0,3.52,152.956
t4,10000.0,0.0,1.0,0.3,86400.0,654.0,318.0,356.0,336.0,12029.9,6041.0,48106.8,18.2323,27.225,45229.1,2673.0,7.04,152.173
t12-5,10000.0,0.0,1.0,0.3,86400.0,644.0,530.0,541.0,114.0,6325.07,10069.0,48089.6,35.1137,27.225,45195.3,2673.0,7.04,151.886
m16,10000.0,0.0,1.0,0.3,86400.0,639.0,639.0,639.0,0.0,1838.63,12140.0,48093.6,35.538,27.225,45194.5,2673.0,7.04,156.335
t13-1,10000.0,0.0,1.0,0.3,86400.0,639.0,639.0,639.0,0.0,1817.63,12140.0,48092.4,35.538,27.225,45194.5,2673.0,7.04,155.169
t8-1,10000.0,0.0,1.0,0.3,86400.0,642.0,637.0,637.0,5.0,8120.65,12102.0,48097.7,35.491,27.225,45194.6,2673.0,7.04,160.426
cc2,10000.0,0.0,1.0,0.3,86400.0,654.0,366.0,397.0,288.0,19765.1,6953.0,48104.4,11.55,9.075,45261.2,2673.0,1.76,147.835
ec5,10000.0,0.0,1.0,0.3,86400.0,656.0,348.0,379.0,308.0,28706.0,6611.0,48114.7,11.55,9.075,45261.2,2673.0,1.76,158.143
ec6,10000.0,0.0,1.0,0.3,86400.0,652.0,359.0,389.0,293.0,26958.2,6820.0,48112.9,9.9,18.15,45256.2,2673.0,3.52,152.108
ec4,10000.0,0.0,1.0,0.3,86400.0,656.0,419.0,443.0,237.0,24681.6,7960.0,48097.9,32.4214,36.3,45192.5,2673.0,8.8,154.915
cc1,10000.0,0.0,1.0,0.3,86400.0,653.0,396.0,425.0,257.0,19655.0,7523.0,48111.4,9.9,18.15,45256.2,2673.0,3.52,150.581
t3-2,10000.0,0.0,1.0,0.3,86400.0,658.0,334.0,370.0,324.0,21844.8,6345.0,48109.3,22.1709,27.225,45221.2,2673.0,7.04,158.675
t7-1,10000.0,0.0,1.0,0.3,86400.0,652.0,526.0,538.0,126.0,21662.3,9993.0,48103.6,20.17,18.15,45233.5,2673.0,5.28,153.532
ec2,10000.0,0.0,1.0,0.3,86400.0,651.0,493.0,507.0,158.0,23956.8,9366.0,48109.0,11.55,9.075,45261.2,2673.0,1.76,152.504
t1-2,6500.0,1.0,0.0,0.001,86400.0,656.0,391.0,416.0,265.0,29504.3,7428.0,48114.3,11.55,9.075,45261.2,2673.0,1.76,157.726
t3-1,6500.0,1.0,0.0,0.001,86400.0,659.0,340.0,372.0,319.0,25619.3,6459.0,48110.3,11.7398,27.225,45242.1,2673.0,7.04,149.25
t6,6500.0,1.0,0.0,0.001,86400.0,657.0,364.0,392.0,293.0,25917.7,6915.0,48086.0,34.8857,27.225,45195.8,2673.0,7.04,148.1
t7-2,6500.0,1.0,0.0,0.001,86400.0,655.0,576.0,580.0,79.0,31907.5,10943.0,48115.6,11.0,18.15,45251.8,2673.0,5.28,156.33
t9,6500.0,1.0,0.0,0.001,86400.0,656.0,464.0,481.0,192.0,28551.1,8815.0,48103.3,23.2444,27.225,45219.1,2673.0,7.04,153.717
t12-5,6500.0,1.0,0.0,0.001,86400.0,653.0,370.0,393.0,283.0,29346.0,7029.0,48108.6,11.55,9.075,45261.2,2673.0,1.76,152.073
m2,6500.0,1.0,0.0,0.001,86400.0,657.0,350.0,379.0,307.0,26514.4,6649.0,48090.4,28.6393,27.225,45208.3,2673.0,7.04,146.258
m4,6500.0,1.0,0.0,0.001,86400.0,656.0,463.0,480.0,193.0,27458.3,8796.0,48111.2,14.8812,27.225,45235.8,2673.0,7.04,153.231
m12,6500.0,1.0,0.0,0.001,86400.0,653.0,465.0,486.0,188.0,23657.5,8834.0,48113.3,9.9,18.15,45256.2,2673.0,3.52,152.503
t13-1,6500.0,1.0,0.0,0.001,86400.0,657.0,312.0,341.0,345.0,30618.2,5927.0,48102.9,11.55,9.075,45261.2,2673.0,1.76,146.388
t12-3,6500.0,1.0,0.0,0.001,86400.0,657.0,357.0,392.0,300.0,18933.9,6782.0,48110.3,9.63659,27.225,45246.3,2673.0,7.04,147.105
cc8,6500.0,1.0,0.0,0.001,86400.0,654.0,193.0,241.0,461.0,19906.5,3666.0,48101.0,11.55,9.075,45261.2,2673.0,1.76,144.43
cc7,6500.0,1.0,0.0,0.001,86400.0,659.0,311.0,348.0,348.0,23299.9,5908.0,48110.5,11.0,18.15,45251.8,2673.0,5.28,151.309
cc6,6500.0,1.0,0.0,0.001,86400.0,657.0,367.0,392.0,290.0,27444.3,6972.0,48108.9,14.3074,27.225,45236.9,2673.0,7.04,150.437
cc2,6500.0,1.0,0.0,0.001,86400.0,656.0,318.0,351.0,338.0,23949.0,6041.0,48100.5,11.55,9.075,45261.2,2673.0,1.76,144.005
cc3,6500.0,1.0,0.0,0.001,86400.0,655.0,443.0,462.0,212.0,25932.9,8416.0,48099.2,32.1636,36.3,45193.0,2673.0,8.8,155.915
ec5,6500.0,1.0,0.0,0.001,86400.0,657.0,336.0,364.0,321.0,26115.7,6383.0,48107.8,10.1301,18.15,45253.5,2673.0,5.28,147.717
ec6,6500.0,1.0,0.0,0.001,86400.0,650.0,371.0,401.0,279.0,21191.9,7048.0,48108.0,9.9,18.15,45256.2,2673.0,3.52,147.245
ec7,6500.0,1.0,0.0,0.001,86400.0,658.0,501.0,515.0,157.0,34118.1,9518.0,48104.7,24.2231,36.3,45208.9,2673.0,8.8,153.536
t2-2,6500.0,1.0,0.0,0.001,86400.0,657.0,530.0,538.0,127.0,35272.2,10069.0,48119.8,11.0277,27.225,45243.5,2673.0,7.04,158.024
cc1,6500.0,1.0,0.0,0.001,86400.0,656.0,353.0,388.0,303.0,21935.5,6706.0,48110.8,9.9,18.15,45256.2,2673.0,3.52,150.033
t3-2,6500.0,1.0,0.0,0.001,86400.0,656.0,378.0,406.0,278.0,22592.4,7181.0,48093.4,26.675,27.225,45212.2,2673.0,7.04,147.223
t7-1,6500.0,1.0,0.0,0.001,86400.0,658.0,438.0,457.0,220.0,30819.1,8321.0,48107.7,18.6021,27.225,45228.3,2673.0,7.04,153.468
ec3,6500.0,1.0,0.0,0.001,86400.0,655.0,384.0,409.0,271.0,23333.5,7295.0,48096.1,32.1457,36.3,45193.0,2673.0,8.8,152.804
t1-2,7000.0,2.0,1.0,0.001,86400.0,658.0,213.0,263.0,445.0,14985.4,4046.0,48078.5,35.2628,27.225,45195.0,2673.0,7.04,140.949
t3-1,7000.0,2.0,1.0,0.001,86400.0,659.0,177.0,233.0,482.0,13620.9,3362.0,48106.7,11.55,9.075,45261.2,2673.0,1.76,150.147
t6,7000.0,2.0,1.0,0.001,86400.0,656.0,178.0,230.0,478.0,11283.0,3381.0,48084.8,35.377,27.225,45194.8,2673.0,7.04,147.383
t7-2,7000.0,2.0,1.0,0.001,86400.0,658.0,392.0,419.0,266.0,27699.1,7447.0,48097.2,32.3076,36.3,45192.7,2673.0,8.8,154.1
t9,7000.0,2.0,1.0,0.001,86400.0,658.0,232.0,279.0,426.0,17529.0,4407.0,48083.3,32.1478,36.3,45193.0,2673.0,8.8,140.066
m4,7000.0,2.0,1.0,0.001,86400.0,654.0,329.0,363.0,325.0,20441.6,6250.0,48108.8,9.9,18.15,45256.2,2673.0,3.52,148.004
cc8,7000.0,2.0,1.0,0.001,86400.0,657.0,159.0,217.0,498.0,10277.0,3020.0,48099.4,11.55,9.075,45261.2,2673.0,1.76,142.913
cc7,7000.0,2.0,1.0,0.001,86400.0,653.0,166.0,221.0,487.0,11240.5,3153.0,48104.2,9.9,18.15,45256.2,2673.0,3.52,143.478
cc6,7000.0,2.0,1.0,0.001,86400.0,651.0,171.0,226.0,480.0,10803.1,3248.0,48096.7,11.275,18.15,45253.5,2673.0,3.52,137.319
cc3,7000.0,2.0,1.0,0.001,86400.0,656.0,232.0,281.0,424.0,13838.5,4407.0,48099.0,12.65,18.15,45250.7,2673.0,3.52,140.932
ec5,7000.0,2.0,1.0,0.001,86400.0,657.0,271.0,313.0,386.0,16039.3,5148.0,48106.4,11.0,18.15,45251.8,2673.0,5.28,147.122
ec6,7000.0,2.0,1.0,0.001,86400.0,653.0,248.0,294.0,405.0,13196.1,4711.0,48106.3,11.275,18.15,45253.5,2673.0,3.52,146.869
ec7,7000.0,2.0,1.0,0.001,86400.0,658.0,267.0,309.0,391.0,18797.2,5072.0,48106.5,12.3032,27.225,45240.9,2673.0,7.04,145.941
t1-1,7000.0,2.0,1.0,0.001,86400.0,657.0,309.0,346.0,348.0,18243.4,5870.0,48108.9,12.2388,27.225,45241.1,2673.0,7.04,148.311
t2-2,7000.0,2.0,1.0,0.001,86400.0,658.0,285.0,324.0,373.0,21320.2,5414.0,48106.2,15.3156,27.225,45234.9,2673.0,7.04,148.694
ec4,7000.0,2.0,1.0,0.001,86400.0,653.0,320.0,358.0,333.0,12977.8,6079.0,48097.7,15.4,18.15,45245.2,2673.0,3.52,142.399
t3-2,7000.0,2.0,1.0,0.001,86400.0,658.0,243.0,291.0,415.0,15472.8,4616.0,48100.7,12.65,18.15,45250.7,2673.0,3.52,142.701
t7-1,7000.0,2.0,1.0,0.001,86400.0,655.0,314.0,353.0,341.0,13472.6,5965.0,48104.7,11.0005,27.225,45243.5,2673.0,7.04,142.894
ec3,7000.0,2.0,1.0,0.001,86400.0,651.0,247.0,290.0,404.0,14175.7,4692.0,48098.5,14.025,18.15,45248.0,2673.0,3.52,141.809
t1-2,9500.0,1.0,0.0,0.47,86400.0,651.0,92.0,156.0,559.0,6868.46,1747.0,48087.3,11.55,9.075,45261.2,2673.0,1.76,130.809
t3-1,9500.0,1.0,0.0,0.47,86400.0,657.0,266.0,311.0,391.0,15413.7,5053.0,48094.4,19.3318,27.225,45226.9,2673.0,7.04,140.963
t4,9500.0,1.0,0.0,0.47,86400.0,653.0,243.0,292.0,410.0,11308.8,4616.0,48098.4,11.275,18.15,45253.5,2673.0,3.52,139.016
t3-2,9500.0,1.0,0.0,0.47,86400.0,656.0,305.0,345.0,351.0,15290.7,5794.0,48093.9,25.3,27.225,45215.0,2673.0,7.04,146.38
t1-2,7500.0,1.0,0.0,0.47,86400.0,657.0,421.0,447.0,236.0,23561.7,7998.0,48105.0,24.2,18.15,45225.4,2673.0,5.28,159.011
t3-1,7500.0,1.0,0.0,0.47,86400.0,654.0,272.0,317.0,382.0,9367.7,5167.0,48090.8,32.1799,36.3,45192.9,2673.0,8.8,147.533
ec5,7500.0,1.0,0.0,0.47,86400.0,651.0,331.0,365.0,320.0,8928.89,6288.0,48078.0,35.3804,27.225,45194.8,2673.0,7.04,140.594
